Country,Year,Palma ratio (before tax) (World Inequality Database)
Kiribati,2023,4.8849645
Kosovo,2004,2.9676259
Kosovo,2005,3.016275
Kosovo,2006,2.9270463
Kosovo,2007,2.8473685
Kosovo,2008,3.0516305
Kosovo,2009,3.0391264
Kosovo,2010,3.2495275
Kosovo,2011,2.796249
Kosovo,2012,2.8511748
Kosovo,2013,2.6601148
Kosovo,2014,2.7761824
Kosovo,2015,2.7659397
Kosovo,2016,2.7724602
Kosovo,2022,2.7926621
Kosovo,2023,2.7877238
Kuwait,2007,6.2972026
Kuwait,2012,5.667375
Kuwait,2022,3.3084948
Kuwait,2023,3.2637036
Kyrgyzstan,1998,3.6886227
Kyrgyzstan,1999,2.979638
Kyrgyzstan,2000,2.6215084
Kyrgyzstan,2001,2.701083
Kyrgyzstan,2002,2.710145
Kyrgyzstan,2003,2.510974
Kyrgyzstan,2004,3.7077866
Kyrgyzstan,2005,3.4186428
Kyrgyzstan,2006,3.9884853
Kyrgyzstan,2007,3.1990483
Kyrgyzstan,2008,3.0617378
Kyrgyzstan,2009,2.9798658
Kyrgyzstan,2010,2.937037
Kyrgyzstan,2011,2.5638945
Kyrgyzstan,2012,2.4616401
Kyrgyzstan,2013,2.513786
Kyrgyzstan,2014,2.25
Kyrgyzstan,2015,2.567942
Kyrgyzstan,2016,2.4218442
Kyrgyzstan,2017,2.638927
Kyrgyzstan,2018,2.728421
Kyrgyzstan,2022,3.1803892
Kyrgyzstan,2023,3.2236445
Laos,1992,4.3882575
Laos,1997,4.6289854
Laos,2002,4.284369
Laos,2007,4.7152643
Laos,2012,4.240828
Laos,2018,5.00625
Laos,2022,5.1135645
Laos,2023,5.1392407
Latin America (WID),1820,7.765805
Latin America (WID),1850,7.8057556
Latin America (WID),1880,7.8900146
Latin America (WID),1900,8.8922825
Latin America (WID),1910,9.711835
Latin America (WID),1920,9.147967
Latin America (WID),1930,9.458471
Latin America (WID),1940,9.754209
Latin America (WID),1950,8.957278
Latin America (WID),1960,8.092125
Latin America (WID),1970,8.4854965
Latin America (WID),1980,13.944976
Latin America (WID),1981,14.166265
Latin America (WID),1982,14.103615
Latin America (WID),1983,14.284672
Latin America (WID),1984,14.287105
Latin America (WID),1985,14.028777
Latin America (WID),1986,13.892858
Latin America (WID),1987,13.831754
Latin America (WID),1988,13.761792
Latin America (WID),1989,13.829787
Latin America (WID),1990,13.886256
Latin America (WID),1991,13.961905
Latin America (WID),1992,14.156627
Latin America (WID),1993,14.052758
Latin America (WID),1994,14.064748
Latin America (WID),1995,13.505828
Latin America (WID),1996,13.633802
Latin America (WID),1997,13.831354
Latin America (WID),1998,13.964115
Latin America (WID),1999,14.035972
Latin America (WID),2000,14.200483
Latin America (WID),2001,14.795511
Latin America (WID),2002,14.71358
Latin America (WID),2003,13.769768
Latin America (WID),2004,13.162947
Latin America (WID),2005,13.511364
Latin America (WID),2006,13.277405
Latin America (WID),2007,13.262222
Latin America (WID),2008,13.043573
Latin America (WID),2009,12.454352
Latin America (WID),2010,12.497881
Latin America (WID),2011,12.368973
Latin America (WID),2012,12.041152
Latin America (WID),2013,11.851324
Latin America (WID),2014,11.422925
Latin America (WID),2015,11.700803
Latin America (WID),2016,12.341825
Latin America (WID),2017,12.834802
Latin America (WID),2018,13.592166
Latin America (WID),2019,13.479167
Latin America (WID),2020,17.838324
Latin America (WID),2021,15.213542
Latin America (WID),2022,13.327147
Latin America (WID),2023,13.334884
Latvia,1988,2.2356408
Latvia,1994,2.8067632
Latvia,1995,3.2184007
Latvia,1996,3.1744084
Latvia,1997,3.547329
Latvia,1998,3.3748853
Latvia,1999,3.5360532
Latvia,2000,3.4531105
Latvia,2001,3.3816156
Latvia,2002,3.5680304
Latvia,2003,3.7693799
Latvia,2004,3.3076923
Latvia,2005,3.8504853
Latvia,2006,3.0171232
Latvia,2007,3.6737864
Latvia,2008,3.2781222
Latvia,2009,3.1030254
Latvia,2010,2.861441
Latvia,2011,2.951278
Latvia,2012,3.0480847
Latvia,2013,3.0447154
Latvia,2014,2.8945282
Latvia,2015,2.7740421
Latvia,2016,2.6424668
Latvia,2017,2.897457
Latvia,2018,2.843571
Latvia,2022,2.7211838
Latvia,2023,2.7188473
Lebanon,2006,6.0599294
Lebanon,2007,7.747559
Lebanon,2008,8.14
Lebanon,2009,7.1035385
Lebanon,2010,7.4845223
Lebanon,2011,8.12358
Lebanon,2012,7.898876
Lebanon,2013,7.6372285
Lebanon,2022,9.104073
Lebanon,2023,7.3284574
Lesotho,1986,13.364224
Lesotho,1993,20.167192
Lesotho,1994,21.87755
Lesotho,2002,9.532063
Lesotho,2010,7.6235294
Lesotho,2017,6.377922
Lesotho,2022,6.377922
Lesotho,2023,6.377922
Liberia,2007,4.035649
Liberia,2014,3.4122517
Liberia,2016,3.7824156
Liberia,2022,3.7824156
Liberia,2023,3.7824156
Libya,2022,4.075505
Libya,2023,4.1012325
Liechtenstein,1980,2.4335349
Liechtenstein,1981,2.4171042
Liechtenstein,1982,2.4415781
Liechtenstein,1983,2.4231057
Liechtenstein,1984,2.491228
Liechtenstein,1985,2.565964
Liechtenstein,1986,2.493865
Liechtenstein,1987,2.469605
Liechtenstein,1988,2.3852942
Liechtenstein,1989,2.4292102
Liechtenstein,1990,2.3774688
Liechtenstein,1991,2.3439767
Liechtenstein,1992,2.4739196
Liechtenstein,1993,2.5970497
Liechtenstein,1994,2.7556453
Liechtenstein,1995,2.69586
Liechtenstein,1996,2.709395
Liechtenstein,1997,2.8462796
Liechtenstein,1998,2.825384
Liechtenstein,1999,2.8400974
Liechtenstein,2000,2.9396694
Liechtenstein,2001,2.8897119
Liechtenstein,2002,2.820701
Liechtenstein,2003,2.9210083
Liechtenstein,2004,3.1285715
Liechtenstein,2005,3.0812228
Liechtenstein,2006,3.1616871
Liechtenstein,2007,3.0855432
Liechtenstein,2008,2.801964
Liechtenstein,2009,2.6891565
Liechtenstein,2010,2.9982934
Liechtenstein,2011,3.0250216
Liechtenstein,2012,2.9553266
Liechtenstein,2013,3.024454
Liechtenstein,2014,3.0807726
Liechtenstein,2015,3.0585663
Liechtenstein,2016,3.0415585
Liechtenstein,2017,3.0231361
Liechtenstein,2018,2.9797125
Liechtenstein,2019,2.9207673
Liechtenstein,2020,2.9244967
Liechtenstein,2021,3.0110168
Liechtenstein,2022,3.0075886
Liechtenstein,2023,3.0075886
Lithuania,1988,1.4393673
Lithuania,1994,2.8790123
Lithuania,1995,2.8828382
Lithuania,1996,2.9890573
Lithuania,1997,2.9208333
Lithuania,1998,2.84831
Lithuania,1999,2.8014705
Lithuania,2000,2.783211
Lithuania,2001,2.880498
Lithuania,2002,2.9125
Lithuania,2003,2.9705882
Lithuania,2004,2.9225645
Lithuania,2005,2.904177
Lithuania,2006,2.495482
Lithuania,2007,2.826087
Lithuania,2008,2.8721745
Lithuania,2009,3.0592105
Lithuania,2010,2.6641045
Lithuania,2011,2.582836
Lithuania,2012,2.8632147
Lithuania,2013,2.9267912
Lithuania,2014,3.5342584
Lithuania,2015,3.0472245
Lithuania,2016,2.9190705
Lithuania,2017,3.09516
Lithuania,2022,2.584084
Lithuania,2023,2.584084
Luxembourg,1985,2.3961878
Luxembourg,1991,2.2959442
Luxembourg,1994,2.2950509
Luxembourg,1997,2.611381
Luxembourg,2000,2.9187818
Luxembourg,2004,3.1221888
Luxembourg,2005,3.1044118
Luxembourg,2006,3.1506636
Luxembourg,2007,3.2743902
Luxembourg,2008,3.1491294
Luxembourg,2009,2.5560195
Luxembourg,2010,2.5613668
Luxembourg,2011,2.726515
Luxembourg,2012,2.9923077
Luxembourg,2013,2.8311386
Luxembourg,2014,2.886836
Luxembourg,2015,2.4684289
Luxembourg,2016,2.6750958
Luxembourg,2017,3.1454546
Luxembourg,2022,2.8775835
Luxembourg,2023,2.9051037
MENA (WID),1820,9.363328
MENA (WID),1850,9.762238
MENA (WID),1880,10.24237
MENA (WID),1900,10.938433
MENA (WID),1910,12.574899
MENA (WID),1920,13.642858
MENA (WID),1930,12.755102
MENA (WID),1940,12.410822
MENA (WID),1950,10.391544
MENA (WID),1960,12.260693
MENA (WID),1970,15.712918
MENA (WID),1980,16.263636
MENA (WID),1981,15.074946
MENA (WID),1982,11.214408
MENA (WID),1983,11.825
MENA (WID),1984,9.796238
MENA (WID),1985,10.428336
MENA (WID),1986,9.880315
MENA (WID),1987,9.685358
MENA (WID),1988,10.489221
MENA (WID),1989,9.518461
MENA (WID),1990,9.251128
MENA (WID),1991,10.830508
MENA (WID),1992,10.455445
MENA (WID),1993,9.022157
MENA (WID),1994,8.959004
MENA (WID),1995,9.080597
MENA (WID),1996,8.664265
MENA (WID),1997,8.852123
MENA (WID),1998,8.80146
MENA (WID),1999,8.890856
MENA (WID),2000,9.056972
MENA (WID),2001,8.724088
MENA (WID),2002,8.50862
MENA (WID),2003,8.745962
MENA (WID),2004,8.652047
MENA (WID),2005,8.70901
MENA (WID),2006,8.595901
MENA (WID),2007,8.339568
MENA (WID),2008,7.869863
MENA (WID),2009,7.664872
MENA (WID),2010,7.364109
MENA (WID),2011,7.6666665
MENA (WID),2012,7.962604
MENA (WID),2013,7.952843
MENA (WID),2014,7.853022
MENA (WID),2015,8.019553
MENA (WID),2016,8.280172
MENA (WID),2017,7.902507
MENA (WID),2018,8.202857
MENA (WID),2019,8.098572
MENA (WID),2020,8.004243
MENA (WID),2021,8.415929
MENA (WID),2022,8.314327
MENA (WID),2023,8.137733
Macao,2022,4.916762
Macao,2023,4.7494383
Madagascar,1980,7.4390244
Madagascar,1997,4.763077
Madagascar,1999,4.448
Madagascar,2001,7.2796726
Madagascar,2005,5.0638947
Madagascar,2010,5.7486157
Madagascar,2012,5.634529
Madagascar,2022,5.634529
Madagascar,2023,5.634529
Malawi,1997,20.867188
Malawi,2004,5.1485248
Malawi,2010,6.9046426
Malawi,2016,6.910394
Malawi,2022,4.655307
Malawi,2023,4.655307
Malaysia,1984,4.5202703
Malaysia,1987,4.2585726
Malaysia,1989,4.044683
Malaysia,1992,4.3358636
Malaysia,1995,4.506809
Malaysia,1997,4.688623
Malaysia,2003,4.2973485
Malaysia,2004,4.215297
Malaysia,2005,4.251185
Malaysia,2006,4.3237824
Malaysia,2007,4.437681
Malaysia,2008,4.2497635
Malaysia,2009,4.1106977
Malaysia,2010,4.031079
Malaysia,2011,3.7250438
Malaysia,2012,3.5510204
Malaysia,2013,3.2636218
Malaysia,2014,2.973605
Malaysia,2015,3.0449352
Malaysia,2022,2.978868
Malaysia,2023,2.9766037
Maldives,2002,6.925481
Maldives,2009,4.5510807
Maldives,2016,2.7948165
Maldives,2022,2.8073592
Maldives,2023,2.7926567
Mali,1994,8.804545
Mali,2001,4.796258
Mali,2006,4.5690336
Mali,2009,3.32541
Mali,2022,3.9210992
Mali,2023,3.9210992
Malta,1980,1.7584097
Malta,1981,1.7584097
Malta,1982,1.7584097
Malta,1983,1.7584097
Malta,1984,1.7584097
Malta,1985,1.7584097
Malta,1986,1.7584097
Malta,1987,1.7584097
Malta,1988,1.7584097
Malta,1989,1.7584097
Malta,1990,1.7584097
Malta,1991,1.7584097
Malta,1992,1.7584097
Malta,1993,1.7584097
Malta,1994,1.7584097
Malta,1995,1.7584097
Malta,1996,1.7584097
Malta,1997,1.7584097
Malta,1998,1.7584097
Malta,1999,1.7584097
Malta,2000,1.7584097
Malta,2001,1.7584097
Malta,2002,1.7584097
Malta,2003,1.7584097
Malta,2004,1.7584097
Malta,2005,1.7584097
Malta,2006,1.7584097
Malta,2007,1.8074027
Malta,2008,1.7592814
Malta,2009,1.9980769
Malta,2010,1.9123253
Malta,2011,2.0179029
Malta,2012,2.124183
Malta,2013,2.1729126
Malta,2014,2.2108753
Malta,2015,2.3533835
Malta,2016,2.4808824
Malta,2017,2.633409
Malta,2022,2.0562458
Malta,2023,2.0555918
Marshall Islands,1980,2.6246269
Marshall Islands,1981,2.6372476
Marshall Islands,1982,2.649925
Marshall Islands,1983,2.663411
Marshall Islands,1984,2.6741912
Marshall Islands,1985,2.6898112
Marshall Islands,1986,2.7034795
Marshall Islands,1987,2.71721
Marshall Islands,1988,2.731763
Marshall Islands,1989,2.7477133
Marshall Islands,1990,2.762414
Marshall Islands,1991,2.7839694
Marshall Islands,1992,2.8097785
Marshall Islands,1993,2.829771
Marshall Islands,1994,2.851145
Marshall Islands,1995,2.872519
Marshall Islands,1996,2.89016
Marshall Islands,1997,2.9099925
Marshall Islands,1998,2.929062
Marshall Islands,1999,2.945122
Marshall Islands,2000,2.9634147
Marshall Islands,2001,3.0989869
Marshall Islands,2002,3.238437
Marshall Islands,2003,3.3836734
Marshall Islands,2004,3.5313284
Marshall Islands,2005,3.678053
Marshall Islands,2006,3.8296943
Marshall Islands,2007,3.9874887
Marshall Islands,2008,4.146252
Marshall Islands,2009,4.3115063
Marshall Islands,2010,4.479426
Marshall Islands,2011,4.5289016
Marshall Islands,2012,4.5726743
Marshall Islands,2013,4.616959
Marshall Islands,2014,4.6562195
Marshall Islands,2015,4.694882
Marshall Islands,2016,4.733927
Marshall Islands,2017,4.771372
Marshall Islands,2018,4.815
Marshall Islands,2019,4.8473897
Marshall Islands,2020,4.8849645
Marshall Islands,2021,4.8849645
Marshall Islands,2022,4.8849645
Marshall Islands,2023,4.8849645
Mauritania,1987,5.9638405
Mauritania,1993,4.614286
Mauritania,1995,4.27842
Mauritania,2000,4.563765
Mauritania,2004,5.137718
Mauritania,2008,3.747484
Mauritania,2014,3.2653563
Mauritania,2022,3.1281848
Mauritania,2023,3.1281848
Mauritius,2006,3.9849823
Mauritius,2012,4.742747
Mauritius,2017,4.2963305
Mauritius,2022,4.2926607
Mauritius,2023,4.286893
Mexico,2001,16.555891
Mexico,2002,16.555891
Mexico,2003,17.832298
Mexico,2004,19.117834
Mexico,2005,18.546583
Mexico,2006,17.94562
Mexico,2007,20.413115
Mexico,2008,23.25357
Mexico,2009,21.98276
Mexico,2010,20.796667
Mexico,2011,21.371622
Mexico,2012,22.11724
Mexico,2013,21.18937
Mexico,2014,20.46129
Mexico,2015,19.141994
Mexico,2016,17.93201
Mexico,2017,18.421652
Mexico,2018,18.865715
Mexico,2019,18.68497
Mexico,2022,13.835267
Mexico,2023,13.835267
Micronesia (country),1980,2.6246269
Micronesia (country),1981,2.6372476
Micronesia (country),1982,2.649925
Micronesia (country),1983,2.663411
Micronesia (country),1984,2.6741912
Micronesia (country),1985,2.6898112
Micronesia (country),1986,2.7034795
Micronesia (country),1987,2.71721
Micronesia (country),1988,2.731763
Micronesia (country),1989,2.7477133
Micronesia (country),1990,2.762414
Micronesia (country),1991,2.7839694
Micronesia (country),1992,2.8097785
Micronesia (country),1993,2.829771
Micronesia (country),1994,2.851145
Micronesia (country),1995,2.872519
Micronesia (country),1996,2.89016
Micronesia (country),1997,2.9099925
Micronesia (country),1998,2.929062
Micronesia (country),1999,2.945122
Micronesia (country),2000,2.9634147
Micronesia (country),2001,3.0989869
Micronesia (country),2002,3.238437
Micronesia (country),2003,3.3836734
Micronesia (country),2004,3.5313284
Micronesia (country),2005,3.678053
Micronesia (country),2006,3.8296943
Micronesia (country),2007,3.9874887
Micronesia (country),2008,4.146252
Micronesia (country),2009,4.3115063
Micronesia (country),2010,4.479426
Micronesia (country),2011,4.5289016
Micronesia (country),2012,4.5726743
Micronesia (country),2013,4.616959
Micronesia (country),2014,4.6607842
Micronesia (country),2015,4.694882
Micronesia (country),2016,4.733927
Micronesia (country),2017,4.771372
Micronesia (country),2018,4.815
Micronesia (country),2019,4.8473897
Micronesia (country),2020,4.8849645
Micronesia (country),2021,4.8849645
Micronesia (country),2022,4.8849645
Micronesia (country),2023,4.8849645
Middle Africa (WID),1980,10.235801
Middle Africa (WID),1981,9.824916
Middle Africa (WID),1982,9.960817
Middle Africa (WID),1983,10.06518
Middle Africa (WID),1984,10.117444
Middle Africa (WID),1985,10.468421
Middle Africa (WID),1986,9.529605
Middle Africa (WID),1987,9.471358
Middle Africa (WID),1988,9.40783
Middle Africa (WID),1989,9.550082
Middle Africa (WID),1990,10.047538
Middle Africa (WID),1991,10.669642
Middle Africa (WID),1992,10.820976
Middle Africa (WID),1993,10.891891
Middle Africa (WID),1994,11.250463
Middle Africa (WID),1995,12.241517
Middle Africa (WID),1996,11.935923
Middle Africa (WID),1997,13.623913
Middle Africa (WID),1998,13.944445
Middle Africa (WID),1999,13.795605
Middle Africa (WID),2000,14.786385
Middle Africa (WID),2001,15.571078
Middle Africa (WID),2002,16.25191
Middle Africa (WID),2003,15.8375
Middle Africa (WID),2004,15.509901
Middle Africa (WID),2005,15.562189
Middle Africa (WID),2006,15.102439
Middle Africa (WID),2007,15.337469
Middle Africa (WID),2008,15.59799
Middle Africa (WID),2009,16.106218
Middle Africa (WID),2010,15.689568
Middle Africa (WID),2011,15.4775
Middle Africa (WID),2012,15.757576
Middle Africa (WID),2013,16.217617
Middle Africa (WID),2014,15.301471
Middle Africa (WID),2015,14.742857
Middle Africa (WID),2016,14.022831
Middle Africa (WID),2017,13.790541
Middle Africa (WID),2018,13.279476
Middle Africa (WID),2019,12.794492
Middle Africa (WID),2020,12.513514
Middle Africa (WID),2021,12.295082
Middle Africa (WID),2022,11.795635
Middle Africa (WID),2023,11.448743
Middle East (WID),1980,18.70277
Middle East (WID),1981,17.275944
Middle East (WID),1982,12.327306
Middle East (WID),1983,12.512014
Middle East (WID),1984,10.289349
Middle East (WID),1985,11.105263
Middle East (WID),1986,10.462903
Middle East (WID),1987,10.126382
Middle East (WID),1988,11.342014
Middle East (WID),1989,9.796296
Middle East (WID),1990,9.494737
Middle East (WID),1991,11.613756
Middle East (WID),1992,11.109029
Middle East (WID),1993,9.220913
Middle East (WID),1994,8.949495
Middle East (WID),1995,9.205926
Middle East (WID),1996,8.906205
Middle East (WID),1997,8.864553
Middle East (WID),1998,9.184911
Middle East (WID),1999,9.070901
Middle East (WID),2000,9.047338
Middle East (WID),2001,8.8125
Middle East (WID),2002,8.66523
Middle East (WID),2003,8.883823
Middle East (WID),2004,8.830161
Middle East (WID),2005,8.647315
Middle East (WID),2006,8.512196
Middle East (WID),2007,8.136681
Middle East (WID),2008,7.7573333
Middle East (WID),2009,7.5855265
Middle East (WID),2010,7.3239794
Middle East (WID),2011,7.677763
Middle East (WID),2012,7.8855586
Middle East (WID),2013,7.758435
Middle East (WID),2014,7.629827
Middle East (WID),2015,7.929752
Middle East (WID),2016,8.328509
Middle East (WID),2017,7.818432
Middle East (WID),2018,8.139205
Middle East (WID),2019,8.0798855
Middle East (WID),2020,7.742779
Middle East (WID),2021,8.218524
Middle East (WID),2022,8.004237
Middle East (WID),2023,7.7431316
Moldova,1988,1.4796562
Moldova,1993,3.069177
Moldova,1998,3.387003
Moldova,1999,3.3558993
Moldova,2000,3.2660985
Moldova,2001,3.3307693
Moldova,2002,3.3519769
Moldova,2003,3.3893719
Moldova,2004,3.4079456
Moldova,2005,3.4721951
Moldova,2006,3.5344489
Moldova,2007,3.5322897
Moldova,2008,3.525292
Moldova,2009,3.4574163
Moldova,2010,3.3361502
Moldova,2011,3.2384899
Moldova,2012,3.1278129
Moldova,2013,3.0372012
Moldova,2014,2.927773
Moldova,2015,2.8991454
Moldova,2016,2.7491748
Moldova,2017,2.7900827
Moldova,2018,2.7910817
Moldova,2022,2.8365145
Moldova,2023,2.8308458
Monaco,1980,2.4335349
Monaco,1981,2.4171042
Monaco,1982,2.4415781
Monaco,1983,2.4231057
Monaco,1984,2.491228
Monaco,1985,2.565964
Monaco,1986,2.493865
Monaco,1987,2.469605
Monaco,1988,2.3852942
Monaco,1989,2.4292102
Monaco,1990,2.3774688
Monaco,1991,2.3439767
Monaco,1992,2.4739196
Monaco,1993,2.5970497
Monaco,1994,2.7556453
Monaco,1995,2.69586
Monaco,1996,2.709395
Monaco,1997,2.8462796
Monaco,1998,2.825384
Monaco,1999,2.8400974
Monaco,2000,2.9396694
Monaco,2001,2.8897119
Monaco,2002,2.820701
Monaco,2003,2.9210083
Monaco,2004,3.1285715
Monaco,2005,3.0812228
Monaco,2006,3.1616871
Monaco,2007,3.0855432
Monaco,2008,2.801964
Monaco,2009,2.6891565
Monaco,2010,2.9982934
Monaco,2011,3.0250216
Monaco,2012,2.9553266
Monaco,2013,3.024454
Monaco,2014,3.0807726
Monaco,2015,3.0585663
Monaco,2016,3.0415585
Monaco,2017,3.0231361
Monaco,2018,2.9797125
Monaco,2019,2.9207673
Monaco,2020,2.9244967
Monaco,2021,3.0110168
Monaco,2022,3.0075886
Monaco,2023,3.0075886
Mongolia,1995,4.243243
Mongolia,1998,4.107517
Mongolia,2002,4.673662
Mongolia,2007,5.0590096
Mongolia,2011,4.225379
Mongolia,2012,4.714137
Mongolia,2013,4.144624
Mongolia,2014,4.2586875
Mongolia,2015,4.207512
Mongolia,2016,4.0880446
Mongolia,2017,3.9680073
Mongolia,2022,4.1431227
Mongolia,2023,3.7857144
Montenegro,1980,2.4944
Montenegro,1981,2.4944
Montenegro,1982,2.4944
Montenegro,1983,2.4944
Montenegro,1984,2.4916067
Montenegro,1985,2.4916067
Montenegro,1986,2.4908073
Montenegro,1987,2.488818
Montenegro,1988,2.488818
Montenegro,1989,2.488818
Montenegro,2001,2.6390245
Montenegro,2006,2.6333334
Montenegro,2007,2.5658107
Montenegro,2008,2.570294
Montenegro,2009,2.6571195
Montenegro,2010,2.65456
Montenegro,2011,2.6592534
Montenegro,2012,3.5242333
Montenegro,2013,3.3301797
Montenegro,2014,3.2896485
Montenegro,2015,3.9096706
Montenegro,2016,3.610672
Montenegro,2017,3.631683
Montenegro,2022,3.5034146
Montenegro,2023,3.5097656
Montserrat,1980,11.876858
Montserrat,1981,11.925373
Montserrat,1982,11.976445
Montserrat,1983,12.027957
Montserrat,1984,12.103896
Montserrat,1985,12.156522
Montserrat,1986,12.209607
Montserrat,1987,12.287912
Montserrat,1988,12.342163
Montserrat,1989,12.510067
Montserrat,1990,12.566292
Montserrat,1991,12.427617
Montserrat,1992,12.350332
Montserrat,1993,12.27373
Montserrat,1994,12.224669
Montserrat,1995,12.122539
Montserrat,1996,12.076419
Montserrat,1997,12.002174
Montserrat,1998,11.930736
Montserrat,1999,11.859914
Montserrat,2000,11.815054
Montserrat,2001,11.702991
Montserrat,2002,11.641791
Montserrat,2003,11.536017
Montserrat,2004,11.455696
Montserrat,2005,11.378151
Montserrat,2006,11.327044
Montserrat,2007,11.252609
Montserrat,2008,11.204166
Montserrat,2009,11.109731
Montserrat,2010,11.06405
Montserrat,2011,10.198077
Montserrat,2012,9.446043
Montserrat,2013,8.798646
Montserrat,2014,8.2137165
Montserrat,2015,7.7140694
Montserrat,2016,7.243902
Montserrat,2017,6.8385773
Montserrat,2018,6.462141
Montserrat,2019,6.12625
Montserrat,2020,5.887273
Montserrat,2021,5.887273
Montserrat,2022,5.887273
Montserrat,2023,5.887273
Morocco,1984,4.5578947
Morocco,2000,4.5516253
Morocco,2006,4.5762224
Morocco,2013,4.5607657
Morocco,2022,4.5607657
Morocco,2023,4.550669
Mozambique,1996,10.529915
Mozambique,2002,7.536965
Mozambique,2007,7.054499
Mozambique,2008,6.965909
Mozambique,2014,11.120689
Mozambique,2022,8.93985
Mozambique,2023,8.93985
Myanmar,2015,5.6565547
Myanmar,2017,3.5152264
Myanmar,2022,3.7310286
Myanmar,2023,3.5106733
Namibia,2003,18.264103
Namibia,2009,16.138174
Namibia,2015,14.805555
Namibia,2022,14.805555
Namibia,2023,14.810185
Nauru,1980,2.6246269
Nauru,1981,2.6372476
Nauru,1982,2.649925
Nauru,1983,2.663411
Nauru,1984,2.6741912
Nauru,1985,2.6898112
Nauru,1986,2.7034795
Nauru,1987,2.71721
Nauru,1988,2.731763
Nauru,1989,2.7477133
Nauru,1990,2.762414
Nauru,1991,2.7839694
Nauru,1992,2.8097785
Nauru,1993,2.829771
Nauru,1994,2.851145
Nauru,1995,2.872519
Nauru,1996,2.89016
Nauru,1997,2.9099925
Nauru,1998,2.929062
Nauru,1999,2.945122
Nauru,2000,2.9634147
Nauru,2001,3.0989869
Nauru,2002,3.238437
Nauru,2003,3.3836734
Nauru,2004,3.5313284
Nauru,2005,3.678053
Nauru,2006,3.8296943
Nauru,2007,3.9874887
Nauru,2008,4.146252
Nauru,2009,4.3115063
Nauru,2010,4.479426
Nauru,2011,4.5289016
Nauru,2012,4.5726743
Nauru,2013,4.616959
Nauru,2014,4.6607842
Nauru,2015,4.694882
Nauru,2016,4.733927
Nauru,2017,4.771372
Nauru,2018,4.815
Nauru,2019,4.8473897
Nauru,2020,4.8849645
Nauru,2021,4.8849645
Nauru,2022,4.8849645
Nauru,2023,4.8849645
Nepal,1984,1.7374332
Nepal,1995,3.8774636
Nepal,2010,3.4490132
Nepal,2022,3.1909587
Nepal,2023,3.1950078
Netherlands,1980,1.5231482
Netherlands,1981,1.5299245
Netherlands,1982,1.5443407
Netherlands,1983,1.5769004
Netherlands,1984,1.6121103
Netherlands,1985,1.5936942
Netherlands,1986,1.6008353
Netherlands,1987,1.5884798
Netherlands,1988,1.5883749
Netherlands,1989,1.597619
Netherlands,1990,1.5552274
Netherlands,1991,1.5436836
Netherlands,1992,1.5226871
Netherlands,1993,1.5510448
Netherlands,1994,1.5917017
Netherlands,1995,1.650456
Netherlands,1996,1.4839067
Netherlands,1997,1.4826638
Netherlands,1998,1.4692308
Netherlands,1999,1.4522777
Netherlands,2000,1.4451648
Netherlands,2001,1.5757062
Netherlands,2002,1.7554314
Netherlands,2003,1.6270301
Netherlands,2004,1.6457734
Netherlands,2005,1.7516418
Netherlands,2006,1.7420325
Netherlands,2007,1.8955224
Netherlands,2008,1.6144928
Netherlands,2009,1.6400938
Netherlands,2010,1.7571342
Netherlands,2011,1.7486272
Netherlands,2012,1.7507617
Netherlands,2013,1.7353123
Netherlands,2014,1.8427393
Netherlands,2015,1.8098812
Netherlands,2016,1.7907846
Netherlands,2017,1.8712556
Netherlands,2022,1.7455658
Netherlands,2023,1.7455658
New Caledonia,1980,2.6246269
New Caledonia,1981,2.6372476
New Caledonia,1982,2.649925
New Caledonia,1983,2.663411
New Caledonia,1984,2.6741912
New Caledonia,1985,2.6898112
New Caledonia,1986,2.7034795
New Caledonia,1987,2.71721
New Caledonia,1988,2.731763
New Caledonia,1989,2.7477133
New Caledonia,1990,2.762414
New Caledonia,1991,2.7839694
New Caledonia,1992,2.8097785
New Caledonia,1993,2.829771
New Caledonia,1994,2.851145
New Caledonia,1995,2.872519
New Caledonia,1996,2.89016
New Caledonia,1997,2.9099925
New Caledonia,1998,2.929062
New Caledonia,1999,2.945122
New Caledonia,2000,2.9634147
New Caledonia,2001,3.0989869
New Caledonia,2002,3.238437
New Caledonia,2003,3.3836734
New Caledonia,2004,3.5313284
New Caledonia,2005,3.678053
New Caledonia,2006,3.8296943
New Caledonia,2007,3.9874887
New Caledonia,2008,4.146252
New Caledonia,2009,4.3115063
New Caledonia,2010,4.479426
New Caledonia,2011,4.5289016
New Caledonia,2012,4.5726743
New Caledonia,2013,4.616959
New Caledonia,2014,4.6607842
New Caledonia,2015,4.694882
New Caledonia,2016,4.733927
New Caledonia,2017,4.771372
New Caledonia,2018,4.815
New Caledonia,2019,4.8473897
New Caledonia,2020,4.8849645
New Caledonia,2021,4.8849645
New Caledonia,2022,4.8849645
New Caledonia,2023,4.8849645
New Zealand,1921,8.497471
New Zealand,1922,7.0829563
New Zealand,1923,7.894992
New Zealand,1924,7.689873
New Zealand,1925,8.518707
New Zealand,1926,9.033748
New Zealand,1927,9.051693
New Zealand,1928,8.985965
New Zealand,1929,9.45073
New Zealand,1930,10.957055
New Zealand,1931,10.930613
New Zealand,1932,10.977551
New Zealand,1933,10.8
New Zealand,1934,10.855102
New Zealand,1935,9.161871
New Zealand,1936,8.131579
